header_id;otu_number;silva_taxonomy;;;;;
OTU_47004;OTU_47000;Eukaryota(100);SAR(100);Stramenopiles(100);Ochrophyta(98.3);Diatomea(98);Bacillariophytina(83.9)
OTU_10612;OTU_10611;Eukaryota(99.6);SAR(54.6);Alveolata(24);M2-18H10(0.7);unclassified;unclassified
OTU_10613;OTU_10612;Eukaryota(99);Opisthokonta(81.9);Holozoa(81.4);Metazoa(80.8);Animalia(80.8);Arthropoda(65.5)
OTU_10610;OTU_10609;Eukaryota(99.9);SAR(75.4);Alveolata(73.1);Ciliophora(71.4);Intramacronucleata(71.4);Spirotrichea(71.4)
OTU_10611;OTU_10610;Eukaryota(99.9);SAR(91.6);Alveolata(82.5);M2-18H10(50.2);unclassified;unclassified
OTU_10616;OTU_10615;Eukaryota(100);SAR(70.9);Alveolata(66.5);Protalveolata(37.1);Colpodellida(21.5);Voromonas(15.2)
OTU_10617;OTU_10616;Eukaryota(99.7);SAR(74);Alveolata(63.3);Ciliophora(58.6);Intramacronucleata(58.2);Spirotrichea(42.1)
OTU_10614;OTU_10613;Eukaryota(100);SAR(99.2);Alveolata(98.9);Dinoflagellata(97);Dinophyceae(95.7);Dinophysiales(91.2)
OTU_10615;OTU_10614;Eukaryota(100);SAR(97.8);Stramenopiles(86.8);Ochrophyta(84.4);Chrysophyceae(81.8);E222(55.7)
OTU_10618;OTU_10617;Eukaryota(99.8);SAR(82.2);Alveolata(74.8);Dinoflagellata(62.6);Dinophyceae(55.9);Peridiniphycidae(43.8)
OTU_10619;OTU_10618;Eukaryota(100);SAR(92.2);Alveolata(91.1);Dinoflagellata(49.2);Noctilucales(23.7);Abedinium(21.4)
OTU_17868;OTU_17867;Eukaryota(100);SAR(93.4);Alveolata(86.7);Protalveolata(58.6);Syndiniales(58.1);Syndiniales_Group_I(49.9)
OTU_17869;OTU_17868;Eukaryota(100);Opisthokonta(81.7);Holozoa(81.5);Choanomonada(81.1);Acanthoecida(81.1);Stephanoecidae(80.7)
OTU_29697;OTU_29694;Eukaryota(99.9);SAR(51.5);Alveolata(35.1);Ciliophora(33.2);Intramacronucleata(32.9);Spirotrichea(31.9)
OTU_17860;OTU_17859;Eukaryota(100);SAR(77.1);Alveolata(75.2);Protalveolata(28);Syndiniales(28);Syndiniales_Group_II(27.6)
OTU_17861;OTU_17860;Eukaryota(100);SAR(98.7);Alveolata(98.3);Dinoflagellata(89.4);Dinophyceae(65.1);SL163A10(18.2)
OTU_17862;OTU_17861;Eukaryota(100);SAR(99.6);Stramenopiles(93.8);Ochrophyta(90.7);Diatomea(79.8);Coscinodiscophytina(38)
OTU_17863;OTU_17862;Eukaryota(100);SAR(92.5);Alveolata(85);Protalveolata(69.1);Syndiniales(66);Syndiniales_Group_II(62.7)
OTU_17864;OTU_17863;Eukaryota(100);SAR(92.7);Stramenopiles(36.5);Incertae_Sedis(20.7);Pirsonia(20.7);unclassified
OTU_17865;OTU_17864;Eukaryota(99.9);Archaeplastida(66.9);Chloroplastida(64.9);Chlorophyta(64.5);Chlorophyceae(49.9);Pleurastrum(10.9)
OTU_17866;OTU_17865;Eukaryota(100);SAR(99.3);Stramenopiles(98.4);Ochrophyta(97.2);Raphidophyceae(87.4);Heterosigma(56.4)
OTU_17867;OTU_17866;Eukaryota(99.8);SAR(78);Stramenopiles(67.5);Ochrophyta(41.1);Bolidomonas(19.9);unclassified
OTU_46545;OTU_46541;Eukaryota(99.9);SAR(54.5);Stramenopiles(49.5);Ochrophyta(30.7);MOCH-2(8.3);unclassified
OTU_46544;OTU_46540;Eukaryota(100);Haptophyta(48.1);Prymnesiophyceae(48.1);Prymnesiales(44.2);Imantonia(40.9);unclassified
OTU_46547;OTU_46543;Eukaryota(100);Cryptophyceae(38.5);Kathablepharidae(38.3);Leucocryptos(38.3);unclassified;unclassified
OTU_46546;OTU_46542;Eukaryota(100);Opisthokonta(98.4);Holozoa(98.4);Metazoa(98.4);Animalia(98.4);Arthropoda(89.1)
OTU_46541;OTU_46537;Eukaryota(100);SAR(96.1);Alveolata(95.3);Ciliophora(95.3);Intramacronucleata(95.3);Spirotrichea(95.3)
OTU_46540;OTU_46536;Eukaryota(100);SAR(98.5);Alveolata(90);Dinoflagellata(82.7);Dinophyceae(78.4);Peridiniphycidae(33.7)
OTU_46543;OTU_46539;Eukaryota(100);SAR(77.1);Alveolata(76.8);Dinoflagellata(71.2);Dinophyceae(50.5);Gymnodiniphycidae(35.1)
OTU_46542;OTU_46538;Eukaryota(99.9);Opisthokonta(92.2);Holozoa(92.1);Metazoa(92.1);Animalia(92.1);Arthropoda(40.8)
OTU_52033;OTU_52029;Eukaryota(100);SAR(91);Alveolata(89.3);Dinoflagellata(66.8);Dinophyceae(62);CCMP1878(16.4)
OTU_46549;OTU_46545;Eukaryota(99.9);SAR(68.4);Alveolata(32.5);Dinoflagellata(23.1);Incertae_Sedis(7.3);Amyloodinium(7.1)
OTU_46548;OTU_46544;Eukaryota(100);SAR(99.7);Stramenopiles(99.3);Ochrophyta(99.1);Diatomea(98.4);Bacillariophytina(95.8)
OTU_47498;OTU_47494;Eukaryota(100);SAR(98.8);Stramenopiles(96.1);Ochrophyta(92.5);Diatomea(77.1);Bacillariophytina(60)
OTU_47499;OTU_47495;Eukaryota(100);SAR(81.2);Stramenopiles(69.4);Ochrophyta(58);Bolidomonas(11.4);unclassified
OTU_51331;OTU_51327;Eukaryota(100);SAR(99.9);Alveolata(99.9);Ciliophora(99.9);Intramacronucleata(99.9);Spirotrichea(99.9)
OTU_47490;OTU_47486;Eukaryota(100);SAR(99.1);Stramenopiles(99.1);Ochrophyta(99.1);Chrysophyceae(96.5);Hibberdiales(50.6)
OTU_47491;OTU_47487;Eukaryota(99.6);SAR(46.1);Alveolata(33.3);Ciliophora(31.7);Intramacronucleata(30.3);Spirotrichea(30.2)
OTU_47492;OTU_47488;Eukaryota(100);SAR(95);Alveolata(93.2);Dinoflagellata(84.2);Noctilucales(72.6);Noctiluca(72.6)
OTU_29691;OTU_29688;Bacteria(64.4);Firmicutes(17.2);Erysipelotrichia(5.8);Erysipelotrichales(5.8);Erysipelotrichaceae(5.8);Eggerthia(5.8)
OTU_47494;OTU_47490;Eukaryota(100);SAR(97.6);Alveolata(97.6);Dinoflagellata(89);Dinophyceae(72.3);CCMP1878(27.6)
OTU_47495;OTU_47491;Eukaryota(100);Cryptophyceae(86.4);Cryptomonadales(85.5);Teleaulax(37.4);unclassified;unclassified
OTU_41061;OTU_41058;Eukaryota(100);SAR(95.1);Alveolata(94.2);Dinoflagellata(74.9);Dinophyceae(49.2);Peridiniphycidae(22.4)
OTU_47497;OTU_47493;Eukaryota(100);SAR(99.1);Alveolata(98.7);Protalveolata(94);Syndiniales(94);Amoebophrya(68.8)
OTU_41799;OTU_41796;Eukaryota(100);Archaeplastida(84.3);Chloroplastida(84.3);Chlorophyta(77.4);Chlorophyceae(51.7);Neochloris(8.8)
OTU_41798;OTU_41795;Eukaryota(99.5);Opisthokonta(82.6);Holozoa(82.5);Metazoa(81.8);Animalia(81.8);Arthropoda(79.7)
OTU_41795;OTU_41792;Eukaryota(100);SAR(63.8);Rhizaria(52.8);Cercozoa(52.8);Cercomonadidae(28.2);Cercomonas(28.2)
OTU_41794;OTU_41791;Eukaryota(100);Archaeplastida(35.2);Chloroplastida(26);Chlorophyta(25.3);Ulvophyceae(9.7);Bolbocoleon(6)
OTU_41797;OTU_41794;Eukaryota(100);SAR(99.1);Alveolata(96.3);Dinoflagellata(88.8);Dinophyceae(85.5);Peridiniphycidae(78.4)
OTU_41796;OTU_41793;Eukaryota(100);SAR(95.6);Stramenopiles(92.8);MAST-12(38.7);MAST-12A(38.7);unclassified
OTU_41791;OTU_41788;Eukaryota(100);SAR(99.6);Alveolata(99.2);M2-18H10(33.6);unclassified;unclassified
OTU_41790;OTU_41787;Eukaryota(100);Opisthokonta(48.1);Holozoa(47.2);Metazoa(41.2);Animalia(41.2);Arthropoda(30.2)
OTU_41793;OTU_41790;Eukaryota(99.8);SAR(64.3);Alveolata(44.2);Dinoflagellata(39.6);Dinophyceae(28);Peridiniphycidae(27.4)
OTU_41792;OTU_41789;Eukaryota(100);SAR(99.4);Alveolata(99.3);Dinoflagellata(97.4);Dinophyceae(92.8);SCM37C58(49.5)
OTU_43328;OTU_43325;Eukaryota(100);Cryptophyceae(93.9);Cryptomonadales(91.1);Hemiselmis(48.7);unclassified;unclassified
OTU_43329;OTU_43326;Eukaryota(100);Haptophyta(96.8);Prymnesiophyceae(96.8);Prymnesiales(92.7);Haptolina(86.8);unclassified
OTU_43326;OTU_43323;Eukaryota(100);Opisthokonta(9.5);Holozoa(8.2);Ichthyosporea(6.8);Ichthyophonae(6.8);Ichthyophonidae(6.8)
OTU_43327;OTU_43324;Eukaryota(100);Opisthokonta(93.4);Holozoa(93.4);Metazoa(93.3);Animalia(93.3);Arthropoda(90.1)
OTU_43324;OTU_43321;Eukaryota(100);SAR(88.6);Alveolata(88.3);Ciliophora(87.8);Intramacronucleata(87.8);Spirotrichea(87.7)
OTU_43325;OTU_43322;Eukaryota(100);SAR(98.1);Alveolata(96.6);Ciliophora(95);Intramacronucleata(94.9);Spirotrichea(88.7)
OTU_17347;OTU_17346;Eukaryota(100);SAR(68);Alveolata(55.3);SCM37C52(13.9);unclassified;unclassified
OTU_43323;OTU_43320;Eukaryota(100);Archaeplastida(85.5);Chloroplastida(84.7);Chlorophyta(58.7);Prasinophytae(46.7);Pyramimonas(38.5)
OTU_43320;OTU_43317;Eukaryota(100);Opisthokonta(93.3);Holozoa(93.3);Metazoa(92.9);Animalia(92.9);Arthropoda(91.7)
OTU_43321;OTU_43318;Eukaryota(100);SAR(99);Alveolata(97.9);Dinoflagellata(91.6);Dinophyceae(75.2);BAQK03(40.6)
OTU_51339;OTU_51335;Eukaryota(100);SAR(99.9);Stramenopiles(99.9);Ochrophyta(99.9);Diatomea(98.5);Bacillariophytina(59.6)
OTU_53099;OTU_53095;Eukaryota(100);SAR(99.8);Alveolata(99.4);Ciliophora(99);Intramacronucleata(99);Spirotrichea(98.9)
OTU_53098;OTU_53094;Eukaryota(100);SAR(100);Stramenopiles(99.8);Ochrophyta(99.8);Phaeophyceae(99.7);Ectocarpales(87.4)
OTU_53095;OTU_53091;Eukaryota(100);SAR(99);Alveolata(99);Dinoflagellata(91);Dinophyceae(85.6);SL163A10(19.4)
OTU_53094;OTU_53090;Eukaryota(100);SAR(52.2);Alveolata(30.5);SCM37C52(4.9);unclassified;unclassified
OTU_53097;OTU_53093;Eukaryota(100);SAR(99.2);Alveolata(98.9);Protalveolata(94.9);Syndiniales(94.9);Amoebophrya(56.8)
OTU_53096;OTU_53092;Eukaryota(100);SAR(90.4);Alveolata(87.1);Ciliophora(85.4);Intramacronucleata(85.4);Spirotrichea(85.4)
OTU_53091;OTU_53087;Eukaryota(100);SAR(85.4);Rhizaria(45.1);Cercozoa(45.1);Incertae_Sedis(43.9);Gymnophrys(43.9)
OTU_53090;OTU_53086;Eukaryota(100);Opisthokonta(92.1);Holozoa(90.7);Metazoa(90.5);Animalia(89.5);Ctenophora(89.2)
OTU_53093;OTU_53089;Eukaryota(100);Opisthokonta(87.6);Holozoa(86.2);Metazoa(86.1);Animalia(86.1);Arthropoda(40.4)
OTU_53092;OTU_53088;Eukaryota(100);SAR(97.3);Alveolata(96.9);Protalveolata(66.5);Syndiniales(66.4);Syndiniales_Group_II(46.8)
OTU_52328;OTU_52324;Eukaryota(99.9);Opisthokonta(98.1);Holozoa(98.1);Metazoa(98.1);Animalia(98.1);Annelida(39.6)
OTU_52329;OTU_52325;Eukaryota(100);Opisthokonta(99.3);Holozoa(99.3);Metazoa(99.3);Animalia(99.3);Arthropoda(96.5)
OTU_52324;OTU_52320;Eukaryota(100);SAR(88.8);Stramenopiles(78.8);Peronosporomycetes(25.5);Halophytophthora(21.5);unclassified
OTU_52325;OTU_52321;Eukaryota(100);SAR(99);Alveolata(99);Dinoflagellata(97.2);Incertae_Sedis(93.5);Haplozoon(93.1)
OTU_52326;OTU_52322;Eukaryota(94.6);Amoebozoa(11.3);Schizoplasmodiida(11.1);Ceratiomyxella(11.1);unclassified;unclassified
OTU_52327;OTU_52323;Eukaryota(100);Opisthokonta(100);Holozoa(100);Metazoa(100);Animalia(100);Annelida(52.4)
OTU_24677;OTU_24675;Eukaryota(100);SAR(77.2);Alveolata(73.5);Ciliophora(73.1);Intramacronucleata(73.1);Spirotrichea(73.1)
OTU_52321;OTU_52317;Eukaryota(99.9);SAR(75.3);Alveolata(74.1);Ciliophora(72.3);Intramacronucleata(71.8);Spirotrichea(71.3)
OTU_52322;OTU_52318;Eukaryota(100);SAR(97.3);Alveolata(97.1);Dinoflagellata(96);Dinophyceae(91.6);SCM37C58(85.5)
OTU_52323;OTU_52319;Eukaryota(100);SAR(99.6);Alveolata(99.5);M2-18H10(24.7);unclassified;unclassified
OTU_43494;OTU_43491;Eukaryota(100);SAR(98.9);Stramenopiles(95.8);MAST-2(94.8);unclassified;unclassified
OTU_43495;OTU_43492;Eukaryota(100);SAR(98.1);Stramenopiles(97.5);Ochrophyta(96.1);Diatomea(73.4);Bacillariophytina(66.2)
OTU_43496;OTU_43493;Eukaryota(100);SAR(91.3);Alveolata(87);Dinoflagellata(85.1);Incertae_Sedis(73.4);Paulsenella(68.7)
OTU_43497;OTU_43494;Eukaryota(100);Cryptophyceae(23.2);Cryptomonadales(23.2);Plagioselmis(5.6);unclassified;unclassified
OTU_43490;OTU_43487;Eukaryota(100);Cryptophyceae(99.3);Cryptomonadales(99.3);Teleaulax(87.8);unclassified;unclassified
OTU_43491;OTU_43488;Eukaryota(100);SAR(84);Alveolata(80);Protalveolata(60.7);Syndiniales(60.7);Syndiniales_Group_II(53.5)
OTU_43492;OTU_43489;Eukaryota(100);SAR(96.1);Stramenopiles(57.3);MAST-2(34);unclassified;unclassified
OTU_43493;OTU_43490;Eukaryota(100);Cryptophyceae(95.4);Cryptomonadales(95.3);FV18-2G7(86.5);unclassified;unclassified
OTU_43498;OTU_43495;Eukaryota(100);Archaeplastida(93.1);Chloroplastida(93.1);Chlorophyta(93);Mamiellophyceae(89.9);Ostreococcus(55.2)
OTU_43499;OTU_43496;Eukaryota(100);Archaeplastida(74.5);Chloroplastida(73.2);Chlorophyta(73.1);Mamiellophyceae(59.1);Mamiella(28)
OTU_12618;OTU_12617;Eukaryota(100);SAR(63.6);Rhizaria(20);Cercozoa(20);Cercomonadidae(16.3);Cercomonas(16.3)
OTU_12619;OTU_12618;Eukaryota(100);SAR(98);Alveolata(91.8);Dinoflagellata(66.5);Dinophyceae(58.8);BAQK03(35.3)
OTU_12610;OTU_12609;Eukaryota(100);SAR(88.2);Stramenopiles(54);Peronosporomycetes(50.4);Olpidiopsis(31.4);unclassified
OTU_12611;OTU_12610;Eukaryota(100);SAR(93.8);Alveolata(93.3);Dinoflagellata(80.9);SCM28C1(22.1);unclassified
OTU_12612;OTU_12611;Eukaryota(100);SAR(98.3);Alveolata(97.9);Dinoflagellata(93.2);SCM28C1(18.1);unclassified
OTU_12613;OTU_12612;Eukaryota(100);SAR(67.5);Alveolata(64.6);Protalveolata(55.6);Syndiniales(52.8);Amoebophrya(44.6)
OTU_12614;OTU_12613;Eukaryota(100);SAR(98);Alveolata(97.8);Dinoflagellata(59.6);Dinophyceae(43.8);SL163A10(15.3)
OTU_12615;OTU_12614;Eukaryota(100);SAR(99.7);Alveolata(99.7);Dinoflagellata(97.4);SCM28C1(44.3);unclassified
OTU_12616;OTU_12615;Eukaryota(100);SAR(93.4);Alveolata(93.3);Dinoflagellata(84.4);Dinophyceae(53.6);SCM37C58(35.4)
OTU_12617;OTU_12616;Eukaryota(99.6);SAR(58);Stramenopiles(30.8);MAST-22(5);MAST-22C(5);unclassified
OTU_38078;OTU_38075;Eukaryota(99.8);SAR(73.1);Alveolata(61.9);Ciliophora(61.8);Intramacronucleata(60.8);Spirotrichea(60.4)
OTU_38079;OTU_38076;Eukaryota(100);SAR(98.4);Alveolata(98.4);Ciliophora(98.4);Intramacronucleata(98.4);Spirotrichea(98.3)
OTU_12428;OTU_12427;Eukaryota(100);SAR(84.3);Alveolata(78.9);Dinoflagellata(67.9);Dinophyceae(41.5);SCM37C58(19.5)
OTU_38070;OTU_38067;Eukaryota(100);SAR(100);Stramenopiles(98.1);Ochrophyta(96.2);Raphidophyceae(80.3);Heterosigma(67.6)
OTU_38071;OTU_38068;Eukaryota(100);SAR(97.7);Stramenopiles(54.6);Ochrophyta(49.9);Raphidophyceae(42.7);Heterosigma(28.5)
OTU_38072;OTU_38069;Eukaryota(100);SAR(98.3);Alveolata(91.1);Dinoflagellata(79);Dinophyceae(78.1);Peridiniphycidae(65)
OTU_38073;OTU_38070;Eukaryota(100);Opisthokonta(88.8);Holozoa(88.7);Metazoa(88.7);Animalia(88.7);Arthropoda(84.7)
OTU_36832;OTU_36829;Eukaryota(99.9);Opisthokonta(78.5);Holozoa(78.5);Metazoa(78.2);Animalia(78.2);Arthropoda(71.2)
OTU_38075;OTU_38072;Eukaryota(100);SAR(99.7);Stramenopiles(99);Ochrophyta(98.7);Raphidophyceae(95.6);Heterosigma(79.7)
OTU_38076;OTU_38073;Eukaryota(100);Haptophyta(89);Prymnesiophyceae(89);Prymnesiales(79.1);Prymnesium(36.4);unclassified
OTU_38077;OTU_38074;Eukaryota(100);SAR(100);Stramenopiles(100);Ochrophyta(100);Raphidophyceae(99.2);Heterosigma(92)
OTU_33628;OTU_33625;Eukaryota(100);SAR(100);Alveolata(99.9);FV18-2D11(93.4);unclassified;unclassified
OTU_33629;OTU_33626;Eukaryota(100);SAR(91.4);Stramenopiles(79.5);Ochrophyta(61.3);Diatomea(43.3);Bacillariophytina(36.2)
OTU_17138;OTU_17137;Eukaryota(100);SAR(99.5);Alveolata(99.5);Dinoflagellata(97.9);Dinophyceae(96.4);Peridiniphycidae(95.7)
OTU_17139;OTU_17138;Eukaryota(100);SAR(95.8);Stramenopiles(84.1);Ochrophyta(80.8);Diatomea(64.1);Bacillariophytina(59.5)
OTU_17132;OTU_17131;Eukaryota(100);Picozoa(67.2);Picomonadea(67.2);Picomonadida(67.2);Picomonadidae(67.2);Picomonas(67.2)
OTU_17133;OTU_17132;Eukaryota(100);SAR(90.6);Stramenopiles(73.6);Ochrophyta(58.3);Bolidomonas(22.9);unclassified
OTU_17130;OTU_17129;Eukaryota(100);Opisthokonta(89.6);Holozoa(89.6);Metazoa(89.5);Animalia(89.5);Arthropoda(88.2)
OTU_17131;OTU_17130;Eukaryota(100);SAR(97.4);Stramenopiles(94.9);Ochrophyta(87.9);Diatomea(55.4);Bacillariophytina(54.1)
OTU_17136;OTU_17135;Eukaryota(100);SAR(99.8);Alveolata(99.7);Dinoflagellata(99.5);Dinophyceae(98.7);BAQK03(92.6)
OTU_17137;OTU_17136;Eukaryota(100);SAR(48.1);Stramenopiles(16.8);MAST-6(7.2);unclassified;unclassified
OTU_17134;OTU_17133;Eukaryota(100);Cryptophyceae(44.1);Cryptomonadales(44.1);Geminigera(27);unclassified;unclassified
OTU_17135;OTU_17134;Eukaryota(100);SAR(88.3);Alveolata(68.9);Protalveolata(60.8);Syndiniales(60.3);Syndiniales_Group_I(29.8)
OTU_44561;OTU_44558;Eukaryota(100);SAR(97);Alveolata(87.4);Dinoflagellata(72.6);Dinophyceae(67.2);Peridiniphycidae(34.1)
OTU_12423;OTU_12422;Eukaryota(100);SAR(99.8);Alveolata(99.8);Dinoflagellata(94.5);Dinophyceae(78.4);Prorocentrales(13.7)
OTU_44563;OTU_44560;Eukaryota(100);SAR(98.8);Alveolata(98.3);Dinoflagellata(59.1);SCM28C1(21.9);unclassified
OTU_44562;OTU_44559;Eukaryota(100);SAR(93.1);Alveolata(90.6);Protalveolata(73.7);Syndiniales(73.7);Syndiniales_Group_II(57.2)
OTU_44565;OTU_44562;Eukaryota(100);SAR(63.9);Stramenopiles(56.2);MAST-6(10.4);unclassified;unclassified
OTU_44564;OTU_44561;Eukaryota(100);Archaeplastida(32.7);Chloroplastida(32.5);Chlorophyta(29.7);Prasinophytae(7.4);shizugawa(7)
OTU_44567;OTU_44564;Eukaryota(99.9);SAR(59.2);Stramenopiles(34.7);MAST-6(21.3);unclassified;unclassified
OTU_12422;OTU_12421;Eukaryota(100);SAR(96.3);Stramenopiles(90.9);Ochrophyta(67.5);Dictyochophyceae(22.9);Pedinellales(17.3)
OTU_44569;OTU_44566;Eukaryota(100);SAR(95);Alveolata(79.3);Protalveolata(65.6);Syndiniales(63.4);Syndiniales_Group_II(49.2)
OTU_44568;OTU_44565;Eukaryota(100);SAR(99.8);Alveolata(99.7);Protalveolata(95.7);Syndiniales(94.9);Syndiniales_Group_II(87.7)
OTU_36833;OTU_36830;Eukaryota(100);Opisthokonta(80.9);Holozoa(80.9);Metazoa(80.9);Animalia(80.9);Arthropoda(77.6)
OTU_12421;OTU_12420;Eukaryota(98.8);SAR(73.1);Alveolata(63.1);Dinoflagellata(60.5);Incertae_Sedis(24.5);Paulsenella(21.5)
OTU_40671;OTU_40668;Eukaryota(83.4);SAR(32.4);Stramenopiles(26);Ochrophyta(17.6);Phaeothamniophyceae(8.1);Phaeothamniales(8.1)
OTU_40670;OTU_40667;Eukaryota(49.4);Archaeplastida(33.6);Rhodophyceae(23);Florideophycidae(22.6);Rhodymeniophycidae(18.8);Fryeella(1.8)
OTU_40673;OTU_40670;Eukaryota(94.4);Opisthokonta(45.8);Holozoa(45.7);Metazoa(45.1);Animalia(45.1);Arthropoda(37.5)
OTU_12420;OTU_12419;Eukaryota(100);SAR(99.5);Alveolata(99.1);Dinoflagellata(98.7);Dinophyceae(51.2);BAQK03(27.5)
OTU_40675;OTU_40672;Eukaryota(100);SAR(98.8);Alveolata(98.6);Dinoflagellata(95.8);Dinophyceae(93.3);BAQK03(89.8)
OTU_40674;OTU_40671;Eukaryota(99.9);SAR(89.1);Stramenopiles(85.5);Ochrophyta(76.6);Chrysophyceae(21.2);A1(5.1)
OTU_40677;OTU_40674;Eukaryota(100);SAR(81.3);Alveolata(64.3);Dinoflagellata(50.4);Dinophyceae(48.1);Gymnodiniphycidae(33.8)
OTU_40676;OTU_40673;Eukaryota(96.1);SAR(46);Stramenopiles(43.5);Ochrophyta(41);Chrysophyceae(27);A1(0.5)
OTU_40679;OTU_40676;Eukaryota(100);SAR(99.4);Stramenopiles(98.4);Ochrophyta(95);Diatomea(92.8);Bacillariophytina(88.1)
OTU_12427;OTU_12426;Eukaryota(97.1);SAR(59.8);Alveolata(32.8);Dinoflagellata(28.9);Incertae_Sedis(11.3);Paulsenella(11.3)
OTU_12426;OTU_12425;Eukaryota(99.8);SAR(73.4);Alveolata(62.5);Dinoflagellata(60);Dinophyceae(38.5);SCM37C61(13.1)
OTU_48442;OTU_48438;Eukaryota(100);Opisthokonta(93.5);Holozoa(93.4);Metazoa(93);Animalia(93);Arthropoda(89.5)
OTU_48443;OTU_48439;Eukaryota(99.8);Opisthokonta(71.6);Holozoa(70.5);Metazoa(66.6);Animalia(66.6);Arthropoda(46.8)
OTU_48440;OTU_48436;Eukaryota(100);SAR(73.7);Alveolata(69.7);Ciliophora(66.5);Intramacronucleata(66.4);Spirotrichea(66.1)
OTU_48441;OTU_48437;Eukaryota(98.7);Archaeplastida(71.4);Chloroplastida(54.8);Chlorophyta(54.7);Ulvophyceae(25.1);Ochlochaete(6.4)
OTU_48446;OTU_48442;Eukaryota(99.7);SAR(89.9);Stramenopiles(76.4);Ochrophyta(68.8);Chrysophyceae(14.6);LG07-07(4.2)
OTU_12425;OTU_12424;Eukaryota(100);SAR(67.9);Alveolata(67.5);Dinoflagellata(51.4);Dinophyceae(39.3);SCM15C35(15.9)
OTU_48444;OTU_48440;Eukaryota(100);SAR(78.7);Rhizaria(39.3);Cercozoa(39.3);Cercomonadidae(24.1);Cercomonas(24.1)
OTU_48445;OTU_48441;Eukaryota(100);SAR(82.7);Alveolata(82.1);Ciliophora(82);Intramacronucleata(81.8);Spirotrichea(81.8)
OTU_36830;OTU_36827;Eukaryota(100);SAR(99.8);Alveolata(99.8);Ciliophora(99.8);Intramacronucleata(99.8);Spirotrichea(99.7)
OTU_48448;OTU_48444;Eukaryota(98.7);Haptophyta(22.3);Prymnesiophyceae(22);Coccolithales(14.5);Coccolithus(14.3);unclassified
OTU_12424;OTU_12423;Eukaryota(100);SAR(85.7);Stramenopiles(52.3);Ochrophyta(39.4);Diatomea(37.3);Bacillariophytina(35.4)
OTU_49795;OTU_49791;Eukaryota(100);SAR(94.7);Alveolata(94.3);Ciliophora(94.3);Intramacronucleata(94.3);Spirotrichea(94.3)
OTU_49794;OTU_49790;Eukaryota(100);SAR(87.8);Alveolata(80.8);Protalveolata(54.1);Syndiniales(51.2);Syndiniales_Group_II(43.8)
OTU_49797;OTU_49793;Eukaryota(100);SAR(99.1);Alveolata(99);Dinoflagellata(97.2);Dinophyceae(89.7);SL163A10(26.5)
OTU_49796;OTU_49792;Eukaryota(99.8);Opisthokonta(61.3);Holozoa(61.2);Metazoa(61.2);Animalia(61.2);Arthropoda(59.3)
OTU_49791;OTU_49787;Eukaryota(100);SAR(63.4);Stramenopiles(61.9);Peronosporomycetes(14.1);Halophytophthora(10.2);unclassified
OTU_49790;OTU_49786;Eukaryota(100);SAR(96);Alveolata(92.8);Dinoflagellata(78.2);Dinophyceae(67.6);Peridiniphycidae(47.5)
OTU_49793;OTU_49789;Eukaryota(99.3);SAR(48.1);Stramenopiles(34.3);MAST-22(14.3);MAST-22C(14.3);unclassified
OTU_49792;OTU_49788;Eukaryota(100);SAR(97.2);Alveolata(93.8);Dinoflagellata(90.6);Dinophyceae(90.2);SCM16C67(80.7)
OTU_52541;OTU_52537;Eukaryota(100);Archaeplastida(45);Chloroplastida(45);Chlorophyta(32.5);Chlorodendrales(7.2);Scherffelia(6.4)
OTU_49799;OTU_49795;Eukaryota(100);SAR(99.9);Stramenopiles(99.8);Ochrophyta(99.1);Diatomea(91);Bacillariophytina(88)
OTU_49798;OTU_49794;Eukaryota(100);SAR(52.4);Rhizaria(23.6);Cercozoa(23.6);Imbricatea(16.6);Marimonadida(16.6)
OTU_36831;OTU_36828;Eukaryota(100);Archaeplastida(99.9);Chloroplastida(99.9);Chlorophyta(99.9);Chlorodendrales(84.9);Tetraselmis(53.3)
OTU_18919;OTU_18918;Eukaryota(100);SAR(97.4);Alveolata(96.3);Dinoflagellata(80.5);Dinophyceae(72.2);CCMP1878(18.2)
OTU_18918;OTU_18917;Eukaryota(100);Opisthokonta(56);Holozoa(55.1);Metazoa(55.1);Animalia(55.1);Arthropoda(50.8)
OTU_18915;OTU_18914;Eukaryota(100);SAR(97.8);Alveolata(97.2);Dinoflagellata(74.3);Dinophyceae(59.7);CCMP1878(24.7)
OTU_18914;OTU_18913;Eukaryota(100);SAR(98.5);Alveolata(98.2);Dinoflagellata(90.1);Dinophyceae(78.9);SL163A10(19.8)
OTU_18917;OTU_18916;Eukaryota(100);SAR(68);Stramenopiles(52.7);Ochrophyta(49.3);Bolidomonas(19.8);unclassified
OTU_18916;OTU_18915;Eukaryota(100);Haptophyta(62.7);Prymnesiophyceae(62.4);Prymnesiales(57.8);Chrysochromulina(30.2);unclassified
OTU_18911;OTU_18910;Eukaryota(100);SAR(93.2);Alveolata(92.9);Dinoflagellata(74.8);Dinophyceae(39.4);SCM37C61(27.1)
OTU_18910;OTU_18909;Eukaryota(100);Archaeplastida(49.8);Chloroplastida(47.1);Chlorophyta(46.8);Trebouxiophyceae(32.9);Amphikrikos(20.9)
OTU_18913;OTU_18912;Eukaryota(99.9);Haptophyta(30.1);Prymnesiophyceae(22.1);Zygodiscales(13.1);Helicosphaera(13.1);unclassified
